lp,doc_id,title,date,grosse_anfrage,kleine_anfrage,cap_topic,cap_subtopic
18,18/12058,Mögliche Absprachen von Bundespolizisten vor Verfahren wegen Racial Profiling,2017-04-21,0,1,12,1209
18,18/12032,Musikveranstaltungen der extremen Rechten im ersten Quartal 2017,2017-04-21,0,1,2,209
18,18/12033,Rechtsextreme Aufmärsche im ersten Quartal 2017,2017-04-21,0,1,2,209
18,18/12057,Aktueller Sachstand zu den belgischen Atomkraftwerken Doel und Tihange (Nachfragen zur Antwort der Bundesregierung auf die Kleine Anfrage auf Bundestagsdrucksache 18/11524),2017-04-21,0,1,8,801
18,18/12054,Einsätze von Jugendoffizieren und Karriereberatern der Bundeswehr im Jahr 2016,2017-04-21,0,1,16,1600
18,18/12073,Ermittlungen gegen mutmaßliche rechtsterroristische Vereinigungen (2/2),2017-04-21,0,1,12,1227
18,18/12060,Kontakte der Bundesregierung zur Automobilindustrie,2017-04-21,0,1,20,2012
18,18/12034,Proteste gegen und Übergriffe auf Flüchtlingsunterkünfte im ersten Quartal 2017,2017-04-21,0,1,2,201
18,18/12079,Luftangriffe der US-geführten Koalition in Syrien und Irak,2017-04-21,0,1,16,1602
18,18/12061,Subventionen an die Automobilindustrie,2017-04-21,0,1,1,108
18,18/12062,Das Wirtschaftsabkommen JEFTA zwischen der EU und Ja,2017-04-21,0,1,18,1802
18,18/12173,Haltung der Bundesregierung zur Asylpolitik Ungarns,2017-04-21,0,1,19,1908
18,18/12052,Reform der Psychotherapierichtlinie und Vergütung psychotherapeutischer Leistungen,2017-04-21,0,1,3,333
18,18/12071,Waffen- und Sprengstofffunde in Deutschland 2015 und 2016,2017-04-21,0,1,12,1209
18,18/12174,Die Lage der Flüchtlinge auf der Balkanroute,2017-04-25,0,1,2,230
18,18/12103,Ausländerfeindliche und rechtsextremistische Straftaten in der Bundesrepublik Deutschland im März 2017,2017-04-25,0,1,2,201
18,18/12104,Antisemitische Straftaten im ersten Quartal 2017,2017-04-25,0,1,2,201
18,18/12112,Einführung der Speicherung von Fluggastdaten,2017-04-25,0,1,2,208
18,18/12102,Entwicklung der Zahl per Haftbefehl gesuchter Neonazis bis Frühjahr 2017,2017-04-25,0,1,12,1210
18,18/12176,Vollzug der Anti-Geldwäscheregelungen in Deutschland und Reform des Geldwäschegesetzes,2017-04-25,0,1,12,1202
18,18/12172,Die bundesrepublikanische Praxis des Freikaufes und deutsche Geheimdienste,2017-04-25,0,1,16,1603
18,18/12175,Verbindung zwischen libyschen Sicherheitskräften und Organisierter Kriminalität,2017-04-25,0,1,12,1202
18,18/12113,Erkenntnisse zu so genannter Schleusertätigkeit,2017-04-25,0,1,12,1202
18,18/12168,Relocationverfahren von besonders schutzbedürftigen Flüchtlingen aus Griechenland,2017-04-25,0,1,2,230
18,18/12169,Kritik an Verwendung der Mittel bei Einstiegskursen der Bundesagentur für Arbeit zulasten der Flüchtlinge,2017-04-25,0,1,5,502
18,18/12185,"Zivile Opfer durch die Operation ""Inherent Resolve"" und weiterer Einsätze der Bündnispartner außerhalb des Mandatsgebietes",2017-04-26,0,1,16,1619
18,18/12186,Aktuelle Daten zu den berufsständischen Versorgungswerken,2017-04-26,0,1,13,1300
18,18/12187,Leiharbeit - Vermittlungstätigkeit der Bundesagentur für Arbeit,2017-04-26,0,1,5,505
18,18/12188,Sicherung der Berufseinstiegsbegleitung,2017-04-26,0,1,5,506
18,18/12199,"Mitarbeit von Europol in der zivil-militärischen Operation ""Gallant Phoenix""",2017-04-26,0,1,12,1201
18,18/12237,"Der türkische Präsident Erdogan, Osmanli Ocaklari und die Rockerclubs Osmanen Germania und Turkos MC",2017-04-26,0,1,12,1202
18,18/12190,"Einsatz der Bundespolizei, Maßnahmen und Lagebild in der Silvesternacht 2016/2017 mit Bezug zum Kölner Hauptbahnhof",2017-04-27,0,1,12,1211
18,18/12200,Umweltgerechtigkeit konkret machen,2017-04-27,0,1,7,700
18,18/12201,Lage von Geflüchteten in Griechenland,2017-04-27,0,1,2,230
18,18/12211,Erfassung des Klimagases Lachgas (N2O) und fehlende Grenzwerte,2017-04-27,0,1,7,705
18,18/12212,Verbesserung des Alleenschutzes (Nachfrage zur Antwort der Bundesregierung auf die Kleine Anfrage auf Bundestagsdrucksache 18/11992),2017-04-27,0,1,10,1002
18,18/12214,"Umweltkriminalität - Verbrechen an Natur, Umwelt und Mensch",2017-04-27,0,1,7,700
18,18/12215,Bekämpfung von Sozialdumping im Straßengüterverkehr,2017-04-27,0,1,5,505
18,18/12222,Lebensmittelverschwendung verhindern,2017-04-27,0,1,7,703
18,18/12223,Vandalismus und Sachbeschädigung in Zügen und auf Bahnanlagen,2017-04-27,0,1,10,1005
18,18/12224,Zwei Jahre Mietpreisbremse,2017-04-27,0,1,14,1406
18,18/12228,Tierschutz bei der Tötung von Nutztieren,2017-04-27,0,1,4,406
18,18/12238,Rüstungsexporte und Rüstungsexportförderung durch das Bundesministerium für Verteidigung,2017-04-27,0,1,16,1606
18,18/12255,Nachrüstungen von Fahrzeugen im Besitz des Bundes infolge des Abgasskandals,2017-04-27,0,1,7,705
18,18/12239,Marode Eisenbahnbrücken in Sachsen-Anhalt,2017-04-28,0,1,10,1005
18,18/12240,Marode Eisenbahnbrücken in Mecklenburg-Vorpommern,2017-04-28,0,1,10,1005
18,18/12256,Trifluoressigsäure im Grund- und Trinkwasser,2017-05-02,0,1,7,701
18,18/12257,Deutschlands Beitrag zur Lösung des Konflikts im Südsudan,2017-05-02,0,1,19,1911
18,18/12273,Verwendung der Mittel bei den Bundesfahrdiensten,2017-05-02,0,1,20,2008
18,18/12270,Erfahrungen mit dem Förderinstrument der Assistierten Ausbildung (AsA),2017-05-03,0,1,6,604
18,18/12271,Förderung der pädagogischen Arbeit der Gedenkstätten des Bundes,2017-05-03,0,1,6,609
18,18/12272,Unklare Daten des Ausländerzentralregisters zu Ausreisepflichtigen,2017-05-03,0,1,2,230
18,18/12254,Marode Eisenbahnbrücken in Thüringen,2017-05-05,0,1,10,1005
18,18/12283,Maßnahmen gegen Verschlüsselung und zur Löschung terroristischer Internetinhalte unter Zuhilfenahme des EU Internet Forums,2017-05-05,0,1,17,1709
18,18/12284,Wiedergenehmigung von Glyphosat,2017-05-05,0,1,7,704
18,18/12285,Visaerteilungen für Freiwilligendienstleistende und Teilnehmende an Austauschprogrammen in Deutschland,2017-05-05,0,1,2,230
18,18/12286,Ermittlung von in Syrien begangenen Völkerstraftaten in Deutschland,2017-05-05,0,1,12,1201
18,18/12287,ESF-Bundesprogramm zur Eingliederung langzeitarbeitsloser Leistungsberechtigter,2017-05-05,0,1,5,502
18,18/12288,Strafverfolgung von in Syrien begangenen Völkerstraftaten in Deutschland,2017-05-05,0,1,19,1925
18,18/12289,Das Verhältnis von Nord- und Südkorea und die Position der Bundesregierung,2017-05-05,0,1,19,1919
18,18/12318,Höhe des gesetzlichen Mindestlohns und Bruttostundenlohnschwelle nach Kreisen und kreisfreien Städten,2017-05-10,0,1,5,505
18,18/12319,Islamfeindlichkeit und antimuslimische Straftaten im ersten Quartal 2017,2017-05-10,0,1,2,209
18,18/12320,Rüstungsexporte nach Saudi-Arabien - tatsächliche Ausfuhren,2017-05-10,0,1,16,1606
18,18/12342,Perspektiven des Abschlusses eines Sozialversicherungsabkommens zwischen  der Bundesrepublik Deutschland und der Russischen Föderation,2017-05-10,0,1,13,1300
18,18/12351,"Brennelemente aus Lingen für belgische, französische und deutsche Atomkraftwerke",2017-05-10,0,1,8,801
18,18/12341,Das Unternehmensanleihekaufprogramm der Europäischen Zentralbank,2017-05-11,0,1,1,104
18,18/12349,Verbindungen von Schießsport- bzw. Schützenvereinen und Rechtsextremisten,2017-05-11,0,1,2,209
18,18/12348,Brexit und die Auswirkungen auf den Urananreicherer URENCO,2017-05-15,0,1,8,801
18,18/12392,"Verbreitung von Schadsoftware über Online-Werbung (""Malvertising"")",2017-05-16,0,1,17,1709
18,18/12393,Abgegebene Mengen an Cannabisblüten,2017-05-16,0,1,3,335
18,18/12431,Humanitäre Katastrophe und Seeblockade durch Saudi-Arabien vor der Küste Jemens,2017-05-16,0,1,19,1920
18,18/12433,Auswirkungen des Klimawandels auf Seen und Fließgewässer,2017-05-17,0,1,7,711
18,18/12435,Übermittlung von Daten über Asylsuchende und Beteiligung des Verfassungsschutzes an Asyl-Anhörungen,2017-05-17,0,1,12,1201
18,18/12436,"G20-Gipfel in Hamburg - Polizeiliche Maßnahmen, Kosten und Sicherheit",2017-05-17,0,1,12,1211
18,18/12437,Nicht vollstreckte Haftbefehle als Frage der inneren Sicherheit 2017,2017-05-17,0,1,12,1211
18,18/12438,Wassernutzung und Wasserrisiko in Deutschland,2017-05-17,0,1,7,701
18,18/12439,Messstellen und Grundwasserkörper mit steigenden Nitratwerten,2017-05-17,0,1,7,701
18,18/12440,Aquakulturen - Menschenrechte und Umweltschutz,2017-05-17,0,1,4,408
18,18/12453,Energiesparen durch energieeffiziente Haushaltsgeräte und realistische Verbrauchsangaben,2017-05-17,0,1,15,1525
18,18/12457,Rückkehrpolitik der Bundesregierung,2017-05-17,0,1,2,230
18,18/12458,Arbeits- und Entlohnungsbedingungen in der Fleischwirtschaft,2017-05-17,0,1,5,505
18,18/12463,Reformulierungsstrategie in Deutschland - Aktueller Stand und weiteres Vorgehen der Bundesregierung,2017-05-17,0,1,3,331
18,18/12471,Nutzung Freier Software in Bundesbehörden,2017-05-17,0,1,17,1709
18,18/12464,Marode Eisenbahnbrücken in der Freien Hansestadt Bremen,2017-05-18,0,1,10,1005
18,18/12465,Marode Eisenbahnbrücken in Hamburg,2017-05-18,0,1,10,1005
18,18/12466,Qualifizierung in Werkstätten für behinderte Menschen und Übergangsmöglichkeiten auf den allgemeinen Arbeitsmarkt,2017-05-18,0,1,2,205
18,18/12473,Einschränkung zivilgesellschaftlicher Rechte in Israel,2017-05-19,0,1,19,1920
18,18/12474,Korruption und Demokratiedefizit in der Palästinensischen Autonomiebehörde,2017-05-19,0,1,19,1920
18,18/12472,Rechtsextremismus und Wehrmachtsverherrlichung in der Bundeswehr,2017-05-22,0,1,16,1608
18,18/12475,Politisch motivierte Straftaten in Deutschland im April 2017,2017-05-22,0,1,2,209
18,18/12482,Ermittlungen gegen die neonazistischen Internetplattformen Thiazi und Altermedia,2017-05-22,0,1,2,209
18,18/12499,Lobbying im Kontext der Bundesfernstraßengesellschaft,2017-05-22,0,1,20,2007
18,18/12503,Ausländerfeindliche und rechtsextremistische Straftaten in der Bundesrepublik Deutschland im April 2017,2017-05-23,0,1,2,209
18,18/12504,Mögliche Ausgleichsflächen auf Rügen für den geplanten Bau der Ostsee-Pipeline Nord Stream II,2017-05-23,0,1,8,803
18,18/12525,Die Entführung der Bischöfe Mor Gregorios Yohanna Ibrahim und Boulos Yazigi in Syrien,2017-05-23,0,1,19,1925
18,18/12527,Der deutsche Mindestlohn gemessen an der Niedriglohnschwelle und im internationalen Vergleich,2017-05-23,0,1,5,505
18,18/12529,Mögliche Interessenkonflikte in der Abschlussprüferaufsichtsstelle (APAS) bei der Fachaufsicht über Wirtschaftsprüfer,2017-05-23,0,1,20,2002
18,18/12658,Nationale und internationale Unternehmensverflechtungen,2017-05-23,0,1,15,1520
18,18/12532,Ermittlungen zum so genannten Lasermann als mögliche Blaupause für den Nationalsozialistischen Untergrund (NSU),2017-05-24,0,1,12,1227
18,18/12531,Leistungsexkursionen des Atomkraftwerks Gundremmingen,2017-05-29,0,1,8,801
18,18/12537,Polizei- und Zolleinsätze im Ausland (Stand: erstes Quartal 2017),2017-05-29,0,1,12,1201
18,18/12538,Stattgefundene und geplante Amtshilfe- und Unterstützungsleistungen der Bundeswehr im Inland (Stand: erstes Quartal 2017),2017-05-29,0,1,16,1600
18,18/12626,"Wehrmachtstraditionspflege von ""Die Mölderianer e.V."" beim Luftwaffengeschwader 74, ehemaliges ""Jagdgeschwader 74 Mölders""",2017-05-29,0,1,16,1608
18,18/12576,Erkenntnisse und Konsequenzen aus den Enthüllungen hinsichtlich des rechtsextremistischen Netzwerkes um Franco A.: Aufklärung in den Geschäftsbereichen Justiz und Inneres,2017-05-30,0,1,16,1608
18,18/12577,Erkenntnisse und Konsequenzen aus den Enthüllungen hinsichtlich des rechtsextremistischen Netzwerkes um Franco A.: Qualitätsmanagement beim Bundesamt für Migration und Flüchtlinge,2017-05-30,0,1,20,2002
18,18/12578,Erkenntnisse und Konsequenzen aus den Enthüllungen hinsichtlich des rechtsextremistischen Netzwerkes um Franco A. - Aufklärung und Reform im Geschäftsbereich des Bundesministeriums der Verteidigung,2017-05-30,0,1,16,1600
18,18/12625,Verpackungsmüllberg aus Coffee-to-go-Bechern,2017-05-31,0,1,7,707
18,18/12628,Trockenheit in weiten Teilen Deutschlands,2017-05-31,0,1,17,1708
18,18/12634,Bundeseigene Gesellschaft für Zwischenlagerung,2017-05-31,0,1,7,704
18,18/12642,Ausbau der A7 in Niedersachsen im Rahmen einer Öffentlich-Privaten-Partnerschaft,2017-05-31,0,1,10,1002
18,18/12643,Umschichtung von Mitteln bei den Jobcentern im Jahr 2016,2017-05-31,0,1,5,500
18,18/12644,Verbindungen von Mixed-Martial-Arts-Kampfsportlern zur rechtsextremen Szene,2017-05-31,0,1,2,209
18,18/12645,Entwicklung der Kaiserschnittrate in Deutschland,2017-05-31,0,1,3,332
18,18/12652,Handelsabkommen der Europäischen Union mit Japan,2017-05-31,0,1,18,1802
18,18/12653,Rolle der Sicherheitsbehörden in Vorbereitung des G20-Gipfels in Hamburg,2017-05-31,0,1,12,1211
18,18/12661,Europäische Pläne für Grenzkontrollen im Süden Libyens,2017-05-31,0,1,19,1929
18,18/12662,Beitrag der zivilen Raumfahrt für Klimaschutz und Innovation,2017-05-31,0,1,17,1701
18,18/12663,"Artenverluste in Kleingewässern in Deutschland - Situation, Ursachen und Gegenmaßnahmen",2017-06-01,0,1,7,709
18,18/12664,Kreislaufwirtschaftspaket der Europäischen Union,2017-06-01,0,1,7,707
18,18/12665,"Genehmigungsverfahren und Praxis für Projekte unter der ""African Renewable Energy Initiative"" (AREI)",2017-06-01,0,1,19,1901
18,18/12666,Luftfahrzeug-Flüge im Bereich des Transportbehälterlagers Gorleben,2017-06-01,0,1,7,704
18,18/12667,Obstbauforschung in Deutschland,2017-06-01,0,1,4,498
18,18/12668,Nachrüstprogramme für ältere Dieselfahrzeuge und Konsequenzen bei nicht umgerüsteten Dieselfahrzeugen im Rahmen des Abgasskandals,2017-06-01,0,1,7,705
18,18/12669,Verzögerungen beim branchenweiten Rollout von intelligenten Messsystemen (Smart Meter),2017-06-01,0,1,8,807
18,18/12670,Aufgabe des Elektrofahrzeuge-Ziels der Bundesregierung,2017-06-01,0,1,10,1002
18,18/12674,Entwicklung der Pestizidmengen in Deutschland,2017-06-01,0,1,7,704
18,18/12685,Rechtsextreme Tendenzen in der Hooligan-Szene,2017-06-06,0,1,2,209
18,18/12686,Munitions- und Waffenverluste bei der Bundeswehr,2017-06-06,0,1,16,1608
18,18/12687,Maßnahmen gegen vorzeitigen Verschleiß von Elektrogeräten,2017-06-06,0,1,7,707
18,18/12696,NATO-Zertifizierung von Fliegerhorst Nörvenich,2017-06-08,0,1,16,1602
18,18/12697,"Baggergutmengen im Zuge von Unterhaltungs- und Vertiefungsmaßnahmen an Elbe, Weser und Ems",2017-06-08,0,1,10,1007
18,18/12698,Betriebssysteme und IT-Sicherheit in Bundesministerien und Bundesbehörden,2017-06-08,0,1,17,1709
18,18/12699,Kürzung des erdienten Ruhegehalts für Bundesbeamtinnen und Bundesbeamte  mit Vordienstzeiten aus der Deutschen Demokratischen Republik,2017-06-08,0,1,20,2004
18,18/12701,"Entwicklung, Erprobung und Beschaffung von Drohnen des Typs MQ-4C TRITON für die Bundeswehr",2017-06-08,0,1,16,1610
18,18/12702,Maßnahmen der Bundesregierung zur Reduzierung der Feinstaubemissionen bei Benzinfahrzeugen mit Direkteinspritzung,2017-06-08,0,1,7,705
18,18/12704,Verfolgung von Straftaten der libyschen Küstenwache außerhalb libyscher Hoheitsgewässer,2017-06-08,0,1,19,1911
18,18/12705,Ausweitung der sicherheitspolitischen Zusammenarbeit mit Ägypten,2017-06-08,0,1,19,1911
18,18/12712,Agrarstrukturwandel und flächenabhängige Agrarzahlungen,2017-06-09,0,1,4,402
18,18/12713,Forschung und Entwicklung in Deutschland zu globaler Gesundheit und armutsassoziierten und vernachlässigten Erkrankungen,2017-06-09,0,1,3,398
18,18/12714,Unzulässige Abschalteinrichtungen in weiteren Audi-Fahrzeugen,2017-06-12,0,1,10,1002
18,18/12719,Situation und Perspektiven des Bahnverkehrs im östlichen Bodenseeraum,2017-06-13,0,1,10,1005
18,18/12738,Geplante Bewaffnung der in Israel stationierten deutschen Kampfdrohnen,2017-06-14,0,1,16,1610
18,18/12739,Saudi-Arabien und die Vereinigten Arabischen Emirate und die Reise der Bundeskanzlerin,2017-06-14,0,1,19,1920
18,18/12740,Rüstungsexporte aus Bayern im Jahr 2016,2017-06-14,0,1,16,1606
18,18/12741,Die Zentren für Islamische Theologie und die Konzeption der Beiräte,2017-06-14,0,1,6,601
18,18/12751,Forschung zu Thorium-Brennstoffen,2017-06-15,0,1,8,898
18,18/12757,Situation und Perspektiven des Bahnverkehrs im westlichen Bodenseeraum,2017-06-16,0,1,10,1005
18,18/12758,"Katar, Saudi-Arabien und der Terrorismus",2017-06-16,0,1,19,1920
18,18/12771,Der Wiederaufbau des Gazastreifens und der Gaza Reconstruction Mechanism,2017-06-16,0,1,19,1920
18,18/12769,Verbindungen zwischen Islamisten und der Drogenszene,2017-06-19,0,1,12,1203
18,18/12770,Öffentliche Auftritte der Bundeswehr im dritten Quartal 2017,2017-06-19,0,1,16,1608
18,18/12812,Kontakte zwischen deutschen und ausländischen Neonazis sowie Vorbereitung und Beteiligung an bewaffneten Konflikten,2017-06-19,0,1,2,209
18,18/12811,Politisch motivierte Straftaten in Deutschland im Mai 2017,2017-06-20,0,1,2,209
18,18/12858,Schusswaffen in Deutschland,2017-06-21,0,1,12,1209
18,18/12859,Insekten in Deutschland und Auswirkungen ihres Rückgangs,2017-06-21,0,1,7,709
18,18/12860,Arbeitsbedingungen bei der Herstellung von Hochzeitskleidern in Asien,2017-06-21,0,1,19,1905
18,18/12864,NS- und Wehrmachtstradition und Symbolik bei der Bundeswehr,2017-06-21,0,1,16,1600
18,18/12873,Bargeldversorgung - Status quo und Entwicklung,2017-06-21,0,1,1,104
18,18/12888,EU-US-Ministertreffen am 15. und 16. Juni 2017 zur Kooperation im Bereich Justiz und Inneres,2017-06-21,0,1,12,1201
18,18/12889,Schutz von Menschen mit Beeinträchtigung vor Gewalt,2017-06-21,0,1,2,205
18,18/12894,Transparenz bei ÖPP-Projekten auf Bundesebene,2017-06-21,0,1,20,2007
18,18/12903,Rekrutierung von Statisten auf dem US-Kriegsübungsgelände im bayerischen Hohenfels,2017-06-21,0,1,16,1616
18,18/12895,Stand der umweltmedizinischen Versorgung und toxikologischen Forschung in Deutschland,2017-06-22,0,1,3,325
18,18/12896,Zustand von Fließgewässern und Seen im Saarland,2017-06-22,0,1,7,711
18,18/12897,Elektrische Fortbewegungsmittel für den Nahbereich,2017-06-22,0,1,10,1002
18,18/12902,Vorgehensweise der Untersuchungskommission bei Abschalteinrichtungen,2017-06-22,0,1,10,1002
18,18/12911,Scheinvaterschaften zur Aufenthaltsrechtserlangung,2017-06-23,0,1,12,1208
18,18/12912,Befristungen und Arbeitslosigkeit von Lehrkräften,2017-06-23,0,1,1,103
18,18/12916,Zu weltweiten Menschenrechtsverletzungen gegen die Ahmadiyya Muslim Jamaat,2017-06-23,0,1,19,1925
18,18/12917,Sicherheitsrelevante Erkenntnisse zur türkischen Band Grup Yorum,2017-06-23,0,1,2,209
18,18/12923,Ausländerfeindliche und rechtsextremistische Straftaten in der Bundesrepublik Deutschland im Mai 2017,2017-06-27,0,1,2,209
18,18/12953,Natürliche Waldentwicklung auf den Flächen des Nationalen Naturerbes,2017-06-27,0,1,21,2103
18,18/12954,Wahlrecht im Justizvollzug,2017-06-27,0,1,2,206
18,18/13036,"Einsätze von sogenannten <U+0084>Stillen SMS<U+0093>, WLAN-Catchern, IMSI-Catchern, Funkzellenabfragen sowie Software zur Bildersuche im ersten Halbjahr 2017",2017-06-28,0,1,2,208
18,18/13053,Die Lage der Menschenrechte in den USA,2017-06-28,0,1,19,1925
18,18/13037,Die Rentenlücke zwischen Männern und Frauen,2017-06-29,0,1,2,202
18,18/13038,Fehlerhafte Zinsberechnungen,2017-06-29,0,1,15,1501
18,18/13039,Die Situation von Honorarlehrkräften in Deutschland,2017-06-29,0,1,5,503
18,18/13040,Nachrichtenlose Konten in Deutschland,2017-06-29,0,1,15,1504
18,18/13041,Entschädigung der Opfer des DDR-Zwangsdopings,2017-06-29,0,1,25,2503
18,18/13042,Neue Befunde in den belgischen Atomkraftwerken Tihange 2 und Doel 3,2017-06-29,0,1,8,801
18,18/13043,Barrierefreiheit in der Privatwirtschaft,2017-06-29,0,1,2,205
18,18/13045,Bilanz der ländlichen Entwicklungspolitik der Bundesregierung,2017-06-29,0,1,14,1405
18,18/13048,Rüstungsexporte der Bundesrepublik Deutschland,2017-06-29,0,1,16,1606
